Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Purchase Date
3875,70,Female,Hoodie,Clothing,40,Nevada,XL,Beige,Fall,4.9,No,2-Day Shipping,No,No,33,Credit Card,Annually,2024-11-02
3483,66,Female,Handbag,Accessories,27,Hawaii,M,Maroon,Summer,4.2,No,Standard,No,No,35,Debit Card,Every 3 Months,2024-11-02
2350,65,Male,Jacket,Clothing,57,New York,M,Lavender,Spring,3.8,No,Free Shipping,No,No,40,Credit Card,Annually,2024-11-02
1639,68,Male,Belt,Outerwear,73,Tennessee,M,Orange,Winter,4.2,No,Standard,Yes,Yes,18,Venmo,Fortnightly,2024-11-02
2031,66,Male,Shorts,Accessories,28,New Mexico,S,Magenta,Spring,2.6,No,Store Pickup,No,No,38,Credit Card,Fortnightly,2024-11-02
1918,38,Male,Socks,Clothing,59,Hawaii,L,Green,Fall,3.9,No,Store Pickup,No,No,35,PayPal,Weekly,2024-11-02
78,22,Male,Boots,Clothing,47,Delaware,L,Maroon,Summer,3.5,Yes,Express,Yes,Yes,36,Debit Card,Fortnightly,2024-11-02
262,21,Male,Jacket,Clothing,49,California,L,Black,Winter,3.3,Yes,Free Shipping,Yes,Yes,21,Credit Card,Monthly,2024-11-02
1017,20,Male,Sweater,Accessories,81,Idaho,XL,Violet,Spring,4.1,Yes,Express,Yes,Yes,15,Bank Transfer,Bi-Weekly,2024-11-02
3343,66,Female,Pants,Outerwear,60,New Jersey,M,Indigo,Summer,3.2,No,Next Day Air,No,No,45,Credit Card,Monthly,2024-11-02
2370,24,Male,Sneakers,Clothing,21,Vermont,M,Lavender,Winter,2.0,No,Free Shipping,No,No,24,PayPal,Fortnightly,2024-11-02
2052,65,Male,Jacket,Clothing,64,Massachusetts,L,Gray,Spring,3.9,No,Next Day Air,No,No,14,Credit Card,Weekly,2024-11-02
1464,54,Male,Scarf,Accessories,62,Oklahoma,M,Yellow,Winter,4.7,No,Next Day Air,Yes,Yes,1,Bank Transfer,Quarterly,2024-11-02
234,19,Male,Scarf,Clothing,48,Arizona,XL,Magenta,Winter,3.9,Yes,Next Day Air,Yes,Yes,27,Bank Transfer,Quarterly,2024-11-02
600,51,Male,Shirt,Footwear,47,Massachusetts,L,Pink,Spring,4.2,Yes,Next Day Air,Yes,Yes,27,Debit Card,Fortnightly,2024-11-02
869,40,Male,Shorts,Clothing,70,North Carolina,M,Black,Fall,2.9,Yes,2-Day Shipping,Yes,Yes,2,Credit Card,Quarterly,2024-11-02
2479,18,Male,Dress,Clothing,48,Vermont,S,Silver,Fall,4.1,No,Store Pickup,No,No,9,Bank Transfer,Quarterly,2024-11-02
3521,41,Female,Boots,Accessories,74,Georgia,S,Maroon,Summer,4.5,No,Store Pickup,No,No,33,Bank Transfer,Bi-Weekly,2024-11-02
327,62,Male,Sunglasses,Accessories,68,New Jersey,M,Yellow,Winter,3.1,Yes,Standard,Yes,Yes,48,Bank Transfer,Fortnightly,2024-11-02
2451,68,Male,Sunglasses,Clothing,75,North Carolina,M,Purple,Winter,3.3,No,Express,No,No,7,Venmo,Every 3 Months,2024-11-02
139,68,Male,Hat,Clothing,20,Georgia,M,Silver,Fall,4.1,Yes,2-Day Shipping,Yes,Yes,42,Bank Transfer,Fortnightly,2024-11-02
86,53,Male,Coat,Accessories,62,New Mexico,M,Yellow,Winter,2.2,Yes,Free Shipping,Yes,Yes,2,Debit Card,Quarterly,2024-11-02
1447,63,Male,Shoes,Clothing,63,Wyoming,XL,Red,Summer,2.3,No,Store Pickup,Yes,Yes,6,Credit Card,Fortnightly,2024-11-02
2094,21,Male,Backpack,Clothing,39,Washington,M,Olive,Fall,4.5,No,Standard,No,No,4,Debit Card,Bi-Weekly,2024-11-02
374,23,Male,Sweater,Outerwear,56,North Dakota,L,Red,Spring,2.1,Yes,Free Shipping,Yes,Yes,11,Venmo,Weekly,2024-11-02
2466,18,Male,Scarf,Footwear,97,Texas,M,Green,Winter,4.6,No,2-Day Shipping,No,No,20,Bank Transfer,Bi-Weekly,2024-11-02
3728,41,Female,Jeans,Clothing,55,Maine,M,Gray,Winter,3.9,No,Express,No,No,17,Debit Card,Bi-Weekly,2024-11-02
3003,70,Female,Dress,Accessories,99,Louisiana,M,Cyan,Fall,2.5,No,Express,No,No,19,Bank Transfer,Monthly,2024-11-02
3319,45,Female,Shorts,Outerwear,99,North Dakota,M,Pink,Winter,5.0,No,Next Day Air,No,No,15,PayPal,Every 3 Months,2024-11-02
3498,35,Female,Socks,Accessories,52,Colorado,M,Cyan,Winter,4.8,No,Next Day Air,No,No,16,Venmo,Quarterly,2024-11-02
2671,30,Female,Hat,Accessories,62,Pennsylvania,M,Yellow,Spring,3.6,No,Store Pickup,No,No,26,Bank Transfer,Quarterly,2024-11-02
1202,27,Male,Belt,Footwear,43,Illinois,XL,Pink,Winter,2.7,No,2-Day Shipping,Yes,Yes,46,Venmo,Fortnightly,2024-11-02
1393,31,Male,T-shirt,Accessories,17,Arkansas,M,Green,Summer,4.7,No,Express,Yes,Yes,34,Venmo,Weekly,2024-11-02
3798,68,Female,Jeans,Accessories,69,California,M,Pink,Winter,4.2,No,2-Day Shipping,No,No,20,Cash,Quarterly,2024-11-02
571,65,Male,Sneakers,Clothing,66,Iowa,XL,Violet,Fall,4.2,Yes,2-Day Shipping,Yes,Yes,20,Cash,Every 3 Months,2024-11-02
432,43,Male,Hat,Accessories,33,New Hampshire,L,Indigo,Winter,4.1,Yes,Express,Yes,Yes,33,Cash,Annually,2024-11-02
2636,59,Male,Jeans,Clothing,92,Colorado,XL,Olive,Fall,2.7,No,Next Day Air,No,No,34,PayPal,Weekly,2024-11-02
2494,21,Male,Sunglasses,Clothing,60,Maine,S,Beige,Summer,4.8,No,Express,No,No,6,Venmo,Annually,2024-11-02
3878,28,Female,Sandals,Clothing,64,Nevada,M,Turquoise,Fall,2.4,No,Free Shipping,No,No,46,Debit Card,Weekly,2024-11-02
2339,66,Male,Sneakers,Footwear,72,Georgia,S,Indigo,Summer,3.3,No,Store Pickup,No,No,21,PayPal,Annually,2024-11-02
903,43,Male,Coat,Accessories,56,Kentucky,M,Yellow,Spring,5.0,Yes,Standard,Yes,Yes,5,Cash,Monthly,2024-11-02
86,53,Male,Handbag,Accessories,79,New Mexico,M,Magenta,Summer,4.9,Yes,Store Pickup,Yes,Yes,2,Debit Card,Every 3 Months,2024-11-02
266,32,Male,Sweater,Accessories,75,Michigan,M,Turquoise,Fall,3.4,Yes,Next Day Air,Yes,Yes,17,Bank Transfer,Fortnightly,2024-11-02
3440,43,Female,Scarf,Accessories,81,Idaho,M,Gold,Summer,4.4,No,Express,No,No,25,Venmo,Annually,2024-11-02
3766,22,Female,Boots,Accessories,52,Missouri,M,Magenta,Winter,4.4,No,Store Pickup,No,No,14,Bank Transfer,Quarterly,2024-11-02
2978,38,Female,Hat,Clothing,62,Washington,L,Purple,Winter,4.4,No,Standard,No,No,20,Venmo,Weekly,2024-11-02
2299,40,Male,Sneakers,Accessories,72,Montana,L,Teal,Winter,2.2,No,Express,No,No,10,Cash,Fortnightly,2024-11-02
2616,49,Male,T-shirt,Clothing,33,Arizona,M,Magenta,Summer,4.1,No,Next Day Air,No,No,6,Debit Card,Weekly,2024-11-02
953,36,Male,Shorts,Accessories,72,Idaho,S,Maroon,Summer,4.7,Yes,Store Pickup,Yes,Yes,28,PayPal,Weekly,2024-11-02
1186,47,Male,Belt,Clothing,55,Maine,M,Peach,Fall,3.6,No,Standard,Yes,Yes,29,Credit Card,Annually,2024-11-02
2502,49,Male,Hoodie,Clothing,75,West Virginia,M,Yellow,Fall,3.9,No,Standard,No,No,30,Venmo,Every 3 Months,2024-11-02
829,24,Male,Jewelry,Clothing,67,Nevada,M,Brown,Spring,4.4,Yes,Free Shipping,Yes,Yes,27,PayPal,Quarterly,2024-11-03
3736,38,Female,Scarf,Footwear,51,Massachusetts,L,Green,Winter,3.5,No,Free Shipping,No,No,29,PayPal,Bi-Weekly,2024-11-03
2790,28,Female,Sandals,Clothing,98,North Carolina,L,Turquoise,Summer,4.5,No,2-Day Shipping,No,No,28,Credit Card,Fortnightly,2024-11-03
351,42,Male,Sunglasses,Clothing,48,Kentucky,M,Cyan,Summer,3.3,Yes,Free Shipping,Yes,Yes,47,Bank Transfer,Every 3 Months,2024-11-03
2924,28,Female,Skirt,Clothing,57,Pennsylvania,M,Gold,Summer,4.3,No,Express,No,No,12,Cash,Monthly,2024-11-03
3550,44,Female,Dress,Clothing,82,Oregon,M,Maroon,Summer,2.1,No,Free Shipping,No,No,11,Bank Transfer,Weekly,2024-11-03
1610,33,Male,Jacket,Clothing,59,Nevada,S,Pink,Fall,2.3,No,Store Pickup,Yes,Yes,3,Venmo,Fortnightly,2024-11-03
2530,34,Male,Sandals,Accessories,37,Tennessee,M,Teal,Fall,2.3,No,2-Day Shipping,No,No,48,Bank Transfer,Annually,2024-11-03
3823,70,Female,Coat,Accessories,84,Kansas,S,White,Summer,3.3,No,Free Shipping,No,No,17,PayPal,Fortnightly,2024-11-03
717,30,Male,Belt,Accessories,65,Missouri,M,Lavender,Winter,4.8,Yes,Express,Yes,Yes,9,Venmo,Every 3 Months,2024-11-03
1118,25,Male,Dress,Accessories,69,California,L,Magenta,Fall,3.5,No,Store Pickup,Yes,Yes,24,Credit Card,Quarterly,2024-11-03
232,28,Male,T-shirt,Clothing,48,Tennessee,M,Brown,Winter,3.8,Yes,2-Day Shipping,Yes,Yes,18,Debit Card,Monthly,2024-11-03
659,62,Male,Dress,Accessories,79,Louisiana,S,Violet,Spring,3.4,Yes,Store Pickup,Yes,Yes,20,Venmo,Quarterly,2024-11-03
3287,45,Female,Jeans,Outerwear,59,Illinois,L,Black,Spring,2.1,No,Store Pickup,No,No,4,Venmo,Monthly,2024-11-03
1651,60,Male,Jewelry,Accessories,34,Arkansas,M,Black,Summer,3.3,No,Store Pickup,Yes,Yes,46,Credit Card,Weekly,2024-11-03
936,58,Male,Sunglasses,Clothing,31,Ohio,L,Silver,Winter,2.8,Yes,Express,Yes,Yes,2,Bank Transfer,Fortnightly,2024-11-03
1187,63,Male,Hat,Clothing,42,Indiana,M,Gray,Spring,2.6,No,Store Pickup,Yes,Yes,27,Credit Card,Fortnightly,2024-11-03
1416,54,Male,Backpack,Accessories,54,Illinois,M,White,Summer,4.3,No,Express,Yes,Yes,12,Credit Card,Monthly,2024-11-03
1347,44,Male,Jewelry,Clothing,37,Mississippi,L,Gray,Spring,4.5,No,2-Day Shipping,Yes,Yes,15,Venmo,Fortnightly,2024-11-03
355,58,Male,Sneakers,Accessories,42,Pennsylvania,S,Blue,Spring,2.7,Yes,Free Shipping,Yes,Yes,42,Venmo,Fortnightly,2024-11-03
2379,26,Male,Dress,Accessories,38,New Hampshire,L,Peach,Summer,2.1,No,Next Day Air,No,No,37,PayPal,Weekly,2024-11-03
3889,45,Female,Shirt,Footwear,79,Virginia,M,Yellow,Spring,2.2,No,Standard,No,No,14,Venmo,Every 3 Months,2024-11-03
1991,32,Male,Jewelry,Accessories,61,Connecticut,L,Beige,Winter,2.6,No,Next Day Air,No,No,15,PayPal,Monthly,2024-11-03
2568,19,Male,Blouse,Accessories,67,Michigan,XL,Maroon,Fall,4.8,No,Standard,No,No,24,Cash,Weekly,2024-11-03
3205,57,Female,Shoes,Outerwear,38,New Mexico,XL,Silver,Spring,4.6,No,Store Pickup,No,No,23,Debit Card,Monthly,2024-11-03
2998,41,Female,Scarf,Clothing,42,Idaho,S,Cyan,Winter,4.6,No,Store Pickup,No,No,14,Venmo,Quarterly,2024-11-03
623,69,Male,Backpack,Clothing,29,Georgia,S,Violet,Spring,4.1,Yes,Store Pickup,Yes,Yes,44,Bank Transfer,Weekly,2024-11-03
519,24,Male,Jeans,Clothing,60,Oregon,M,Indigo,Fall,3.3,Yes,Free Shipping,Yes,Yes,16,Venmo,Weekly,2024-11-03
1703,54,Male,Socks,Clothing,66,Alabama,XL,Olive,Summer,3.8,No,Express,No,No,48,Bank Transfer,Monthly,2024-11-03
2975,57,Female,Jacket,Footwear,29,Tennessee,XL,Brown,Summer,2.2,No,Free Shipping,No,No,34,Credit Card,Bi-Weekly,2024-11-03
3315,55,Female,Sneakers,Clothing,69,Kansas,M,Pink,Fall,4.3,No,Free Shipping,No,No,8,Credit Card,Annually,2024-11-03
110,58,Male,Jewelry,Clothing,63,Alabama,M,Red,Summer,4.0,Yes,Express,Yes,Yes,43,Bank Transfer,Annually,2024-11-03
3712,69,Female,Sandals,Accessories,33,Texas,XL,Charcoal,Winter,3.2,No,2-Day Shipping,No,No,33,Cash,Quarterly,2024-11-03
2078,64,Male,Blouse,Accessories,52,Nebraska,L,Indigo,Winter,3.7,No,Standard,No,No,26,Bank Transfer,Fortnightly,2024-11-03
3253,69,Female,Jacket,Footwear,107,Montana,L,Lavender,Summer,2.6,No,Free Shipping,No,No,48,Credit Card,Quarterly,2024-11-03
1165,68,Male,Hoodie,Clothing,53,Montana,M,Blue,Fall,2.1,No,Express,Yes,Yes,47,PayPal,Monthly,2024-11-03
3509,52,Female,Boots,Clothing,32,Pennsylvania,M,Cyan,Spring,2.4,No,Express,No,No,49,Bank Transfer,Fortnightly,2024-11-03
905,69,Male,Shirt,Clothing,62,Alaska,L,Orange,Winter,2.1,Yes,Express,Yes,Yes,46,PayPal,Bi-Weekly,2024-11-03
2316,69,Male,Belt,Clothing,19,Vermont,M,Maroon,Winter,3.6,No,Free Shipping,No,No,49,Debit Card,Fortnightly,2024-11-03
1482,64,Male,Sunglasses,Clothing,71,Maryland,S,Cyan,Fall,4.0,No,Free Shipping,Yes,Yes,31,PayPal,Bi-Weekly,2024-11-03
3220,57,Female,Gloves,Outerwear,89,Kansas,L,White,Fall,3.3,No,Next Day Air,No,No,39,Credit Card,Quarterly,2024-11-03
709,37,Male,Dress,Accessories,65,Kentucky,L,Peach,Fall,3.7,Yes,2-Day Shipping,Yes,Yes,19,Cash,Monthly,2024-11-03
1870,18,Male,T-shirt,Clothing,107,West Virginia,S,Gold,Summer,2.2,No,Free Shipping,No,No,16,Debit Card,Quarterly,2024-11-03
1871,43,Male,Shirt,Clothing,63,Wyoming,L,Olive,Fall,3.2,No,Store Pickup,No,No,27,Debit Card,Monthly,2024-11-03
3640,26,Female,Pants,Outerwear,71,Illinois,M,Gold,Spring,4.1,No,Store Pickup,No,No,39,Venmo,Bi-Weekly,2024-11-03
3075,26,Female,Jeans,Footwear,100,Massachusetts,L,Gold,Summer,4.2,No,Free Shipping,No,No,34,Debit Card,Annually,2024-11-03
3053,48,Female,Shorts,Footwear,48,Maine,XL,Magenta,Winter,3.5,No,Express,No,No,7,Bank Transfer,Monthly,2024-11-04
2752,27,Female,Skirt,Clothing,59,Minnesota,S,Green,Fall,4.3,No,Next Day Air,No,No,50,Venmo,Quarterly,2024-11-04
2033,46,Male,Scarf,Clothing,76,South Carolina,M,Orange,Fall,4.7,No,2-Day Shipping,No,No,13,Cash,Bi-Weekly,2024-11-04
3415,27,Female,Blouse,Footwear,48,Connecticut,M,Green,Winter,2.5,No,Free Shipping,No,No,3,Bank Transfer,Quarterly,2024-11-04
2258,41,Male,Shoes,Clothing,62,Tennessee,L,White,Spring,2.3,No,Next Day Air,No,No,6,Bank Transfer,Fortnightly,2024-11-04
1899,59,Male,Coat,Clothing,55,Texas,L,Yellow,Fall,4.4,No,Store Pickup,No,No,25,Venmo,Quarterly,2024-11-04
1894,28,Male,Pants,Clothing,34,Delaware,L,Silver,Fall,3.7,No,Free Shipping,No,No,10,PayPal,Fortnightly,2024-11-04
1347,44,Male,Handbag,Clothing,40,Mississippi,L,Blue,Fall,2.5,No,Store Pickup,Yes,Yes,15,Venmo,Bi-Weekly,2024-11-04
445,48,Male,Scarf,Clothing,66,California,M,Olive,Summer,2.5,Yes,Store Pickup,Yes,Yes,31,Debit Card,Every 3 Months,2024-11-04
1889,62,Male,Sneakers,Clothing,81,South Dakota,XL,White,Spring,3.1,No,Standard,No,No,48,Credit Card,Annually,2024-11-04
2307,27,Male,Belt,Accessories,73,Florida,L,Violet,Winter,2.3,No,Next Day Air,No,No,8,Cash,Annually,2024-11-04
1044,28,Male,Shoes,Clothing,52,Hawaii,M,Gray,Fall,4.5,Yes,Standard,Yes,Yes,28,Debit Card,Quarterly,2024-11-04
1947,59,Male,Hoodie,Clothing,51,Louisiana,M,Magenta,Winter,4.5,No,Standard,No,No,41,Credit Card,Bi-Weekly,2024-11-04
2277,31,Male,Blouse,Clothing,67,Wyoming,L,Teal,Fall,3.2,No,Next Day Air,No,No,25,Debit Card,Bi-Weekly,2024-11-04
804,32,Male,Skirt,Clothing,50,Connecticut,L,Orange,Summer,4.1,Yes,2-Day Shipping,Yes,Yes,30,Venmo,Weekly,2024-11-04
381,39,Male,Sandals,Accessories,40,New Hampshire,XL,Violet,Spring,2.4,Yes,Free Shipping,Yes,Yes,19,Bank Transfer,Every 3 Months,2024-11-04
160,58,Male,Gloves,Accessories,81,New Hampshire,M,Charcoal,Winter,4.3,Yes,Free Shipping,Yes,Yes,39,Bank Transfer,Fortnightly,2024-11-04
1322,59,Male,Jewelry,Clothing,33,Missouri,L,Turquoise,Winter,3.3,No,Store Pickup,Yes,Yes,45,Bank Transfer,Monthly,2024-11-04
784,63,Male,Pants,Clothing,48,Louisiana,L,Blue,Spring,3.4,Yes,Store Pickup,Yes,Yes,38,PayPal,Every 3 Months,2024-11-04
1060,22,Male,Scarf,Outerwear,87,North Carolina,M,Blue,Fall,4.8,No,Standard,Yes,Yes,25,Debit Card,Monthly,2024-11-04
68,45,Male,Sneakers,Outerwear,49,Connecticut,L,White,Spring,2.2,Yes,Free Shipping,Yes,Yes,49,Debit Card,Every 3 Months,2024-11-04
3677,19,Female,Hat,Accessories,54,Wisconsin,S,Brown,Summer,3.3,No,Next Day Air,No,No,16,PayPal,Fortnightly,2024-11-04
2066,27,Male,Jeans,Footwear,47,Oregon,M,Gray,Spring,4.6,No,2-Day Shipping,No,No,6,Bank Transfer,Bi-Weekly,2024-11-04
2843,28,Female,Handbag,Outerwear,54,Arizona,L,Olive,Spring,3.9,No,Standard,No,No,48,Debit Card,Every 3 Months,2024-11-04
358,18,Male,Dress,Accessories,68,Arkansas,M,Charcoal,Winter,2.4,Yes,Store Pickup,Yes,Yes,16,Credit Card,Weekly,2024-11-04
79,50,Male,Dress,Clothing,60,Nebraska,M,Black,Summer,2.4,Yes,Next Day Air,Yes,Yes,50,Venmo,Monthly,2024-11-04
663,24,Male,T-shirt,Accessories,55,Illinois,L,Yellow,Spring,3.8,Yes,Free Shipping,Yes,Yes,39,Venmo,Quarterly,2024-11-04
1887,18,Male,Sweater,Accessories,90,Arkansas,L,Cyan,Fall,3.4,No,Standard,No,No,46,Cash,Quarterly,2024-11-04
1908,69,Male,Boots,Clothing,75,New Mexico,L,Yellow,Fall,3.8,No,Express,No,No,36,Credit Card,Every 3 Months,2024-11-04
368,52,Male,Belt,Clothing,44,Tennessee,XL,Lavender,Summer,3.3,Yes,Express,Yes,Yes,18,Bank Transfer,Every 3 Months,2024-11-04
122,19,Male,Scarf,Clothing,26,Virginia,M,Indigo,Fall,2.8,Yes,Express,Yes,Yes,11,Cash,Bi-Weekly,2024-11-04
3281,45,Female,Jeans,Accessories,51,New York,L,Pink,Spring,4.2,No,Free Shipping,No,No,5,PayPal,Quarterly,2024-11-04
2922,20,Female,Shoes,Accessories,49,Wisconsin,M,Indigo,Summer,2.7,No,Standard,No,No,11,Cash,Quarterly,2024-11-04
289,30,Male,Jacket,Clothing,25,North Carolina,M,Indigo,Spring,4.2,Yes,Next Day Air,Yes,Yes,34,Venmo,Weekly,2024-11-04
3726,18,Female,Hat,Clothing,61,Oklahoma,S,Violet,Summer,4.5,No,Store Pickup,No,No,2,PayPal,Weekly,2024-11-04
277,25,Male,Sunglasses,Clothing,73,South Dakota,XL,Blue,Fall,4.9,Yes,Next Day Air,Yes,Yes,11,Bank Transfer,Bi-Weekly,2024-11-04
3866,25,Female,T-shirt,Clothing,28,Nebraska,M,Gray,Fall,3.3,No,Standard,No,No,28,Cash,Bi-Weekly,2024-11-04
3865,55,Female,Socks,Clothing,85,Wyoming,S,Pink,Spring,2.9,No,Free Shipping,No,No,1,Debit Card,Weekly,2024-11-04
391,25,Male,Gloves,Accessories,32,Indiana,M,Yellow,Winter,2.7,Yes,Express,Yes,Yes,19,PayPal,Annually,2024-11-04
1759,27,Male,Blouse,Accessories,19,Pennsylvania,M,Indigo,Fall,2.9,No,Free Shipping,No,No,17,Venmo,Monthly,2024-11-04
1757,49,Male,Jacket,Accessories,50,New Hampshire,S,Charcoal,Spring,4.3,No,Express,No,No,14,Bank Transfer,Monthly,2024-11-04
1840,32,Male,Dress,Clothing,73,Mississippi,XL,Silver,Fall,3.3,No,Next Day Air,No,No,32,Cash,Bi-Weekly,2024-11-04
1693,56,Male,Hat,Accessories,41,Utah,M,Gold,Summer,3.4,No,Express,No,No,33,Cash,Bi-Weekly,2024-11-04
3010,62,Female,Gloves,Accessories,77,Louisiana,M,Yellow,Spring,4.4,No,Standard,No,No,8,Venmo,Fortnightly,2024-11-04
2466,18,Male,Sneakers,Footwear,90,Texas,M,Yellow,Summer,4.6,No,2-Day Shipping,No,No,20,Bank Transfer,Every 3 Months,2024-11-04
2569,52,Male,Handbag,Clothing,59,Texas,XL,Yellow,Spring,4.4,No,Next Day Air,No,No,29,PayPal,Quarterly,2024-11-04
2653,23,Female,Socks,Clothing,74,Maryland,L,Beige,Fall,3.6,No,Standard,No,No,46,Credit Card,Fortnightly,2024-11-04
1817,26,Male,T-shirt,Accessories,52,Virginia,M,Violet,Winter,3.5,No,Express,No,No,4,Cash,Annually,2024-11-04
3770,51,Female,Dress,Accessories,39,Arizona,L,White,Spring,3.8,No,Express,No,No,31,Venmo,Monthly,2024-11-04
1391,25,Male,Boots,Accessories,23,Arkansas,M,Red,Fall,3.3,No,Next Day Air,Yes,Yes,42,Debit Card,Bi-Weekly,2024-11-04
2449,54,Male,Shoes,Accessories,106,Tennessee,S,White,Spring,4.1,No,Express,No,No,38,PayPal,Monthly,2024-11-04
693,35,Male,Skirt,Accessories,72,North Dakota,M,Peach,Spring,4.6,Yes,Standard,Yes,Yes,40,Debit Card,Bi-Weekly,2024-11-04
2888,23,Female,Pants,Footwear,52,Kentucky,L,Teal,Summer,4.7,No,Standard,No,No,12,Cash,Bi-Weekly,2024-11-04
1191,62,Male,Sweater,Clothing,42,South Carolina,M,Gold,Winter,2.7,No,Express,Yes,Yes,31,Credit Card,Quarterly,2024-11-04
2688,61,Female,Jeans,Clothing,31,Delaware,M,Peach,Fall,4.8,No,Store Pickup,No,No,12,Debit Card,Annually,2024-11-05
1128,50,Male,Shoes,Clothing,97,Delaware,XL,Silver,Summer,4.0,No,Next Day Air,Yes,Yes,22,Debit Card,Annually,2024-11-05
1462,54,Male,Sweater,Accessories,90,Oregon,S,Magenta,Summer,3.3,No,Express,Yes,Yes,42,Venmo,Monthly,2024-11-05
3682,26,Female,Shoes,Accessories,100,Connecticut,XL,Magenta,Summer,3.1,No,2-Day Shipping,No,No,33,Debit Card,Annually,2024-11-05
2497,67,Male,T-shirt,Accessories,36,Illinois,S,Beige,Spring,3.4,No,Store Pickup,No,No,37,Credit Card,Fortnightly,2024-11-05
530,32,Male,Sweater,Clothing,66,California,M,Green,Summer,3.0,Yes,Store Pickup,Yes,Yes,6,Credit Card,Fortnightly,2024-11-05
3183,50,Female,Jacket,Accessories,15,Georgia,L,Red,Summer,3.5,No,Next Day Air,No,No,4,Credit Card,Monthly,2024-11-05
703,18,Male,Sandals,Clothing,63,Montana,M,Magenta,Winter,4.1,Yes,Express,Yes,Yes,1,Cash,Fortnightly,2024-11-05
1836,65,Male,Skirt,Accessories,61,Kentucky,M,Green,Summer,4.9,No,Next Day Air,No,No,45,Credit Card,Monthly,2024-11-05
3344,24,Female,Jeans,Clothing,19,Kentucky,XL,Brown,Spring,4.9,No,2-Day Shipping,No,No,6,Cash,Fortnightly,2024-11-05
1032,22,Male,Blouse,Footwear,43,Tennessee,M,Gold,Winter,4.7,Yes,Express,Yes,Yes,32,Cash,Every 3 Months,2024-11-05
3883,35,Female,Coat,Clothing,47,North Dakota,L,Teal,Spring,2.9,No,Express,No,No,24,Cash,Weekly,2024-11-05
3520,31,Female,Boots,Clothing,81,Wisconsin,M,Green,Fall,4.5,No,Next Day Air,No,No,14,Bank Transfer,Bi-Weekly,2024-11-05
151,35,Male,Pants,Footwear,53,California,L,Olive,Spring,2.0,Yes,2-Day Shipping,Yes,Yes,17,Debit Card,Bi-Weekly,2024-11-05
119,50,Male,Shirt,Clothing,47,Kentucky,L,Magenta,Fall,2.8,Yes,2-Day Shipping,Yes,Yes,27,Cash,Weekly,2024-11-05
350,37,Male,Jacket,Accessories,60,Arizona,M,Lavender,Fall,3.8,Yes,Store Pickup,Yes,Yes,3,Bank Transfer,Weekly,2024-11-05
2024,46,Male,Sunglasses,Clothing,54,Idaho,S,Brown,Fall,2.3,No,Next Day Air,No,No,28,Cash,Annually,2024-11-05
934,70,Male,Coat,Footwear,92,Colorado,M,Gold,Fall,5.0,Yes,Next Day Air,Yes,Yes,33,Debit Card,Fortnightly,2024-11-05
1224,69,Male,Shorts,Clothing,47,Kansas,L,Yellow,Fall,4.6,No,Express,Yes,Yes,21,Bank Transfer,Every 3 Months,2024-11-05
3279,59,Female,Shorts,Clothing,77,Montana,M,Blue,Summer,4.4,No,Next Day Air,No,No,18,Bank Transfer,Every 3 Months,2024-11-05
3318,21,Female,Shirt,Accessories,63,North Carolina,XL,Teal,Fall,2.7,No,2-Day Shipping,No,No,30,Cash,Every 3 Months,2024-11-05
2090,37,Male,Dress,Outerwear,46,Maryland,L,Charcoal,Fall,4.1,No,Next Day Air,No,No,41,Credit Card,Every 3 Months,2024-11-05
2390,25,Male,T-shirt,Outerwear,66,Kansas,M,Yellow,Spring,3.5,No,Express,No,No,17,Bank Transfer,Monthly,2024-11-05
2864,37,Female,Shoes,Clothing,43,Connecticut,M,White,Spring,3.7,No,Free Shipping,No,No,18,Venmo,Fortnightly,2024-11-05
2838,65,Female,Boots,Footwear,80,Alabama,M,Peach,Spring,4.5,No,Next Day Air,No,No,44,PayPal,Bi-Weekly,2024-11-05
3698,55,Female,Socks,Clothing,55,Pennsylvania,L,Cyan,Summer,4.2,No,Next Day Air,No,No,39,Cash,Quarterly,2024-11-05
3720,20,Female,Shorts,Clothing,67,Pennsylvania,M,Olive,Spring,2.3,No,Standard,No,No,8,Bank Transfer,Monthly,2024-11-05
2530,34,Male,Hat,Accessories,27,Tennessee,M,Blue,Spring,2.8,No,Free Shipping,No,No,48,Bank Transfer,Fortnightly,2024-11-05
203,57,Male,Skirt,Accessories,55,Nebraska,L,Teal,Summer,4.2,Yes,2-Day Shipping,Yes,Yes,33,Venmo,Quarterly,2024-11-05
1479,28,Male,Sweater,Accessories,82,Washington,M,Beige,Summer,4.2,No,Next Day Air,Yes,Yes,13,Venmo,Monthly,2024-11-05
2017,53,Male,Dress,Footwear,53,Maine,S,Charcoal,Fall,2.9,No,Express,No,No,20,Debit Card,Quarterly,2024-11-05
1250,62,Male,T-shirt,Footwear,20,Oregon,M,Yellow,Winter,4.0,No,Store Pickup,Yes,Yes,48,Venmo,Monthly,2024-11-05
1636,68,Male,Dress,Accessories,88,North Carolina,L,Cyan,Summer,4.0,No,Free Shipping,Yes,Yes,40,Cash,Annually,2024-11-05
3316,48,Female,Sunglasses,Accessories,56,Kentucky,S,Violet,Summer,5.0,No,Free Shipping,No,No,4,PayPal,Monthly,2024-11-05
